Trinity_ID	CrabA_0	CrabA_2	CrabA_17	cluster	V2.x	uniprot_acc_ID	V4.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V13	V14	V2.y	V3	V4.y	V5.y	V6.y	V7.y	V8.y	V9.y	V10.y	V11.y	V12.y
TRINITY_DN11771_c0_g1_i7	1186	295	736	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN12330_c0_g1_i1	1058	563	78	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4418_c0_g1_i1	93	46	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN937_c0_g3_i1	20	35	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8743_c0_g1_i2	807	319	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4246_c0_g1_i1	1194	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2366_c0_g1_i1	31	59	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1297_c0_g1_i1	56	39	17	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13512_c0_g1_i1	1172	284	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1084_c0_g1_i1	101	0	67	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN776_c0_g1_i19	88	73	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN27029_c0_g1_i1	0	0	68	2	sp	Q75JQ3	PEX2_DICDI	29.9	311	169	7	169	957	107	416	1.7e-32	141.7	PEX2_DICDI	reviewed	Peroxisome biogenesis factor 2 (Peroxin-2)	pex2 DDB_G0272234	Dictyostelium discoideum (Slime mold)	423	negative regulation of protein sumoylation [GO:0033234]; peroxisome organization [GO:0007031]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]	integral component of peroxisomal membrane [GO:0005779]; SUMO-targeted ubiquitin ligase complex [GO:0033768]	metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]	integral component of peroxisomal membrane [GO:0005779]; SUMO-targeted ubiquitin ligase complex [GO:0033768]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; negative regulation of protein sumoylation [GO:0033234]; peroxisome organization [GO:0007031]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]	GO:0005779; GO:0007031; GO:0016567; GO:0033234; GO:0033768; GO:0043161; GO:0046872; GO:0061630
TRINITY_DN2242_c0_g1_i1	59	70	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN552_c0_g1_i1	62	39	0	1	sp	Q8BTN6	LENG9_MOUSE	40.9	115	48	4	43	363	39	141	7e-14	81.6	LENG9_MOUSE	reviewed	Leukocyte receptor cluster member 9	Leng9	Mus musculus (Mouse)	485			metal ion binding [GO:0046872]	metal ion binding [GO:0046872]	GO:0046872
TRINITY_DN297_c1_g1_i18	0	20	3015	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN497_c0_g1_i2	247	94	143	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN33_c0_g1_i10	81	249	69	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23871_c0_g1_i1	89	91	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2278_c0_g1_i1	43	11	22	3	sp	Q16JS8	SPNE_AEDAE	30.1	685	413	17	166	2142	9	653	1.3e-74	283.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2773_c0_g1_i1	17	0	66	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1102_c0_g1_i1	282	247	48	1	sp	Q3T174	TAF12_BOVIN	68.6	105	33	0	1160	1474	57	161	2e-36	156	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28222_c0_g1_i5	53	0	92	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6473_c0_g1_i2	433	298	86	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13812_c0_g1_i10	0	0	63	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN885_c0_g1_i3	63	34	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7018_c0_g1_i1	46	72	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN721_c0_g1_i1	23	35	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1176_c0_g1_i2	315	40	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN173_c0_g2_i1	248	160	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2511_c0_g1_i1	39	48	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN69_c0_g1_i2	80	83	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16742_c0_g1_i1	31962	5593	3561	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN26558_c0_g1_i1	0	0	3029	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4170_c0_g1_i1	396	381	0	1	sp	Q6GPR5	TPC13_XENLA	47.4	114	58	2	402	740	297	409	1.5e-20	101.7	TPC13_XENLA	reviewed	Trafficking protein particle complex subunit 13	trappc13	Xenopus laevis (African clawed frog)	414					
TRINITY_DN6345_c0_g1_i6	0	0	4823	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4219_c0_g1_i1	161	77	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN56_c0_g1_i13	2	94	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1393_c0_g1_i9	6	7	91	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8858_c0_g1_i2	59	72	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3539_c0_g1_i1	109	28	0	1	sp	Q6NWJ4	DNJC2_DANRE	56.2	610	253	8	130	1935	12	615	9e-128	459.1	DNJC2_DANRE	reviewed	DnaJ homolog subfamily C member 2	dnajc2 zgc:85671	Danio rerio (Zebrafish) (Brachydanio rerio)	618	covalent chromatin modification [GO:0016569]; positive regulation of transcription, DNA-templated [GO:0045893]; transcription, DNA-templated [GO:0006351]	cytosol [GO:0005829]; nucleus [GO:0005634]	chromatin binding [GO:0003682]; DNA binding [GO:0003677]; histone binding [GO:0042393]; ubiquitin binding [GO:0043130]	cytosol [GO:0005829]; nucleus [GO:0005634]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; histone binding [GO:0042393]; ubiquitin binding [GO:0043130]; covalent chromatin modification [GO:0016569]; positive regulation of transcription, DNA-templated [GO:0045893]; transcription, DNA-templated [GO:0006351]	GO:0003677; GO:0003682; GO:0005634; GO:0005829; GO:0006351; GO:0016569; GO:0042393; GO:0043130; GO:0045893
TRINITY_DN7873_c0_g1_i7	448	74	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1026_c0_g1_i1	18	70	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17188_c0_g1_i12	37	26	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN228_c0_g1_i3	70	54	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1788_c0_g1_i2	80	25	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5581_c0_g1_i1	63	48	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN126_c0_g1_i3	4	6	67	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3948_c0_g1_i1	1021	1240	337	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN344_c0_g2_i3	0	1	2242	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN25488_c0_g1_i1	22	103	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN334_c2_g1_i1	29	77	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1705_c0_g1_i5	106	91	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1480_c0_g1_i1	41	47	36	1	sp	Q5ZJN2	RB11A_CHICK	85.1	215	31	1	187	831	1	214	7.4e-98	359	RB11A_CHICK	reviewed	Ras-related protein Rab-11A	RAB11A RCJMB04_16p4	Gallus gallus (Chicken)	216	astral microtubule organization [GO:0030953]; cytokinesis [GO:0000910]; establishment of protein localization to membrane [GO:0090150]; establishment of protein localization to organelle [GO:0072594]; exocytosis [GO:0006887]; exosomal secretion [GO:1990182]; melanosome transport [GO:0032402]; mitotic metaphase plate congression [GO:0007080]; mitotic spindle assembly [GO:0090307]; multivesicular body assembly [GO:0036258]; neuron projection development [GO:0031175]; positive regulation of axon extension [GO:0045773]; positive regulation of epithelial cell migration [GO:0010634]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; protein localization to plasma membrane [GO:0072659]; protein transport [GO:0015031]; regulation of multivesicular body size [GO:0010796]; regulation of vesicle-mediated transport [GO:0060627]	axon [GO:0030424]; centrosome [GO:0005813]; cleavage furrow [GO:0032154]; extracellular exosome [GO:0070062]; kinetochore microtubule [GO:0005828]; mitochondrion [GO:0005739]; multivesicular body [GO:0005771]; perinuclear region of cytoplasm [GO:0048471]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]; protein complex [GO:0043234]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; spindle pole [GO:0000922]; trans-Golgi network [GO:0005802]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; microtubule binding [GO:0008017]; myosin V binding [GO:0031489]	axon [GO:0030424]; centrosome [GO:0005813]; cleavage furrow [GO:0032154]; extracellular exosome [GO:0070062]; kinetochore microtubule [GO:0005828]; mitochondrion [GO:0005739]; multivesicular body [GO:0005771]; perinuclear region of cytoplasm [GO:0048471]; phagocytic vesicle [GO:0045335]; plasma membrane [GO:0005886]; protein complex [GO:0043234]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; spindle pole [GO:0000922]; trans-Golgi network [GO:0005802]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; microtubule binding [GO:0008017]; myosin V binding [GO:0031489]; astral microtubule organization [GO:0030953]; cytokinesis [GO:0000910]; establishment of protein localization to membrane [GO:0090150]; establishment of protein localization to organelle [GO:0072594]; exocytosis [GO:0006887]; exosomal secretion [GO:1990182]; melanosome transport [GO:0032402]; mitotic metaphase plate congression [GO:0007080]; mitotic spindle assembly [GO:0090307]; multivesicular body assembly [GO:0036258]; neuron projection development [GO:0031175]; positive regulation of axon extension [GO:0045773]; positive regulation of epithelial cell migration [GO:0010634]; positive regulation of G2/M transition of mitotic cell cycle [GO:0010971]; protein localization to plasma membrane [GO:0072659]; protein transport [GO:0015031]; regulation of multivesicular body size [GO:0010796]; regulation of vesicle-mediated transport [GO:0060627]	GO:0000910; GO:0000922; GO:0003924; GO:0005525; GO:0005739; GO:0005771; GO:0005802; GO:0005813; GO:0005828; GO:0005886; GO:0006887; GO:0007080; GO:0008017; GO:0010634; GO:0010796; GO:0010971; GO:0015031; GO:0030424; GO:0030953; GO:0031175; GO:0031489; GO:0032154; GO:0032402; GO:0036258; GO:0043234; GO:0045335; GO:0045773; GO:0048471; GO:0055037; GO:0055038; GO:0060627; GO:0070062; GO:0072594; GO:0072659; GO:0090150; GO:0090307; GO:1990182
TRINITY_DN2670_c0_g1_i13	0	0	672	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8324_c0_g1_i3	186	106	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN732_c0_g1_i1	78	49	0	1	sp	Q811L6	MAST4_MOUSE	45.7	1517	638	45	597	4955	61	1456	7.6e-278	959.5	MAST4_MOUSE	reviewed	Microtubule-associated serine/threonine-protein kinase 4 (EC 2.7.11.1)	Mast4	Mus musculus (Mouse)	2618	intracellular signal transduction [GO:0035556]; peptidyl-serine phosphorylation [GO:0018105]	cytoplasm [GO:0005737]; intracellular [GO:0005622]	ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine/threonine kinase activity [GO:0004674]	cytoplasm [GO:0005737]; intracellular [GO:0005622]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine/threonine kinase activity [GO:0004674]; intracellular signal transduction [GO:0035556]; peptidyl-serine phosphorylation [GO:0018105]	GO:0000287; GO:0004674; GO:0005524; GO:0005622; GO:0005737; GO:0018105; GO:0035556
TRINITY_DN7419_c0_g2_i1	0	0	3489	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28327_c0_g1_i1	0	0	6043	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23929_c0_g1_i1	27	22	39	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN211_c0_g1_i3	3	11	62	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3077_c0_g1_i1	27	39	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1445_c2_g1_i1	54	28	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN643_c0_g1_i1	649	190	1156	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17_c0_g1_i15	0	0	223	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23988_c0_g1_i1	167	69	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1062_c0_g1_i3	75	40	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6497_c0_g1_i1	0	0	7051	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28089_c0_g1_i1	45	15	37	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28260_c0_g1_i1	41	27	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN56_c0_g1_i3	48	74	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1422_c0_g1_i1	12	56	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN390_c0_g1_i2	13	1	45	2	sp	Q3T145	MDHC_BOVIN	68.5	327	102	1	72	1049	1	327	3.8e-127	456.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8394_c0_g1_i2	44	46	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28238_c0_g1_i1	70	130	27	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN314_c0_g2_i2	83	52	88	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN693_c0_g1_i4	104	42	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN24486_c0_g1_i1	0	0	8666	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN103_c2_g2_i15	1	0	252	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN225_c0_g1_i9	5	21	9184	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14556_c5_g1_i1	460	423	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3962_c1_g1_i5	0	0	1302	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2973_c1_g4_i1	0	0	1094	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17559_c0_g1_i1	1569	1961	375	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN598_c0_g1_i1	84	73	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16258_c0_g1_i3	818	579	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN540_c0_g1_i3	50	67	0	1	sp	Q9WUU7	CATZ_MOUSE	41.9	265	125	8	284	1051	60	304	2.3e-49	198.4	CATZ_MOUSE	reviewed	Cathepsin Z (EC 3.4.18.1)	Ctsz	Mus musculus (Mouse)	306	epithelial tube branching involved in lung morphogenesis [GO:0060441]; negative regulation of neuron projection development [GO:0010977]; negative regulation of plasminogen activation [GO:0010757]; negative regulation of protein binding [GO:0032091]; positive regulation of neural precursor cell proliferation [GO:2000179]; positive regulation of neuron apoptotic process [GO:0043525]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of neuron death [GO:1901214]	cell cortex region [GO:0099738]; cell surface [GO:0009986]; cytoplasmic vesicle [GO:0031410]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; growth cone [GO:0030426]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]	carboxypeptidase activity [GO:0004180]; cysteine-type endopeptidase activity [GO:0004197]	cell cortex region [GO:0099738]; cell surface [GO:0009986]; cytoplasmic vesicle [GO:0031410]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; growth cone [GO:0030426]; intracellular membrane-bounded organelle [GO:0043231]; lysosome [GO:0005764]; carboxypeptidase activity [GO:0004180]; cysteine-type endopeptidase activity [GO:0004197]; epithelial tube branching involved in lung morphogenesis [GO:0060441]; negative regulation of neuron projection development [GO:0010977]; negative regulation of plasminogen activation [GO:0010757]; negative regulation of protein binding [GO:0032091]; positive regulation of neural precursor cell proliferation [GO:2000179]; positive regulation of neuron apoptotic process [GO:0043525]; proteolysis [GO:0006508]; proteolysis involved in cellular protein catabolic process [GO:0051603]; regulation of neuron death [GO:1901214]	GO:0004180; GO:0004197; GO:0005615; GO:0005764; GO:0005783; GO:0006508; GO:0009986; GO:0010757; GO:0010977; GO:0030426; GO:0031410; GO:0032091; GO:0043231; GO:0043525; GO:0051603; GO:0060441; GO:0070062; GO:0099738; GO:1901214; GO:2000179
TRINITY_DN4864_c0_g1_i1	246	98	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN333_c0_g1_i2	50	79	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1076_c2_g1_i1	850	1378	96	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN737_c0_g1_i2	11	26	24	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1348_c0_g1_i3	60	54	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN877_c0_g1_i1	3991	1099	307	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6896_c0_g1_i2	119	169	0	1	sp	Q8SY41	BCAS3_DROME	44.2	932	357	25	168	2558	46	949	3.4e-158	561.6	BCAS3_DROME	reviewed	Breast carcinoma-amplified sequence 3 homolog (Protein rudhira) (DRudh)	rudhira CG43154	Drosophila melanogaster (Fruit fly)	1122	macropinocytosis [GO:0044351]; response to starvation [GO:0042594]	cytoplasm [GO:0005737]; cytosol [GO:0005829]		cytoplasm [GO:0005737]; cytosol [GO:0005829]; macropinocytosis [GO:0044351]; response to starvation [GO:0042594]	GO:0005737; GO:0005829; GO:0042594; GO:0044351
TRINITY_DN305_c0_g1_i1	154	155	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
