Trinity_ID	uninfected_cold	infected_cold	uninfected_warm	infected_warm	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN3844_c0_g1_i13	99	0	163	0	61.72358645	9.386907196	1.745006031	5.379297852	7.48e-08	2.32e-05	sp	Q95TJ9	CYCG_DROME	34.9	327	187	6	654	1604	239	549	1.1e-40	170.6	CYCG_DROME	reviewed	Cyclin G	CycG CG11525	Drosophila melanogaster (Fruit fly)	566	cell division [GO:0051301]; double-strand break repair [GO:0006302]; epithelium development [GO:0060429]; female meiotic nuclear division [GO:0007143]; meiotic DNA repair synthesis [GO:0000711]; multicellular organism development [GO:0007275]; negative regulation of G1/S transition of mitotic cell cycle [GO:2000134]; positive regulation of growth [GO:0045927]; regulation of Notch signaling pathway [GO:0008593]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	polytene chromosome [GO:0005700]	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; DNA binding [GO:0003677]	polytene chromosome [GO:0005700]; cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; DNA binding [GO:0003677]; cell division [GO:0051301]; double-strand break repair [GO:0006302]; epithelium development [GO:0060429]; female meiotic nuclear division [GO:0007143]; meiotic DNA repair synthesis [GO:0000711]; multicellular organism development [GO:0007275]; negative regulation of G1/S transition of mitotic cell cycle [GO:2000134]; positive regulation of growth [GO:0045927]; regulation of Notch signaling pathway [GO:0008593]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	GO:0000711; GO:0003677; GO:0005700; GO:0006302; GO:0006351; GO:0006355; GO:0007143; GO:0007275; GO:0008593; GO:0016538; GO:0045927; GO:0051301; GO:0060429; GO:2000134
TRINITY_DN5291_c0_g1_i1	0	81	0	105	46.2570868	-9.031857751	1.815913278	-4.973727467	6.57e-07	0.000118839	sp	Q24154	RL29_DROME	47.7	65	34	0	51	245	1	65	2.7e-07	57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1901_c0_g1_i21	0	13	0	61	17.45055865	-7.626723626	2.389662784	-3.191548062	0.001415126	0.030980153	sp	Q71G51	TBA_NEOCA	93.8	162	10	0	2	487	292	453	2.2e-87	323.9	TBA_NEOCA	reviewed	Tubulin alpha chain (Alpha-tubulin)	TUBA	Neospora caninum (Coccidian parasite)	453	microtubule-based process [GO:0007017]	cytoplasm [GO:0005737]; microtubule [GO:0005874]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]	cytoplasm [GO:0005737]; microtubule [GO:0005874]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; structural constituent of cytoskeleton [GO:0005200]; microtubule-based process [GO:0007017]	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017
TRINITY_DN2470_c0_g1_i1	1	382	5	269	168.1343928	-6.894618779	0.923308329	-7.467298369	8.19e-14	6.7e-10	sp	B1A4F7	VDDP4_VESVU	36	786	474	13	1850	4186	8	771	1.6e-137	492.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5638_c3_g2_i7	0	32	0	29	15.43970831	-7.448331486	2.364942438	-3.149476861	0.001635631	0.034192336	sp	Q9NZV8	KCND2_HUMAN	24.3	292	174	8	1920	2750	165	424	4.3e-10	69.3	KCND2_HUMAN	reviewed	Potassium voltage-gated channel subfamily D member 2 (Voltage-gated potassium channel subunit Kv4.2)	KCND2 KIAA1044	Homo sapiens (Human)	630	action potential [GO:0001508]; cardiac conduction [GO:0061337]; cellular response to hypoxia [GO:0071456]; chemical synaptic transmission [GO:0007268]; locomotor rhythm [GO:0045475]; neuronal action potential [GO:0019228]; potassium ion transmembrane transport [GO:0071805]; protein homooligomerization [GO:0051260]; sensory perception of pain [GO:0019233]	cell junction [GO:0030054]; dendritic spine [GO:0043197]; integral component of plasma membrane [GO:0005887]; intrinsic component of plasma membrane [GO:0031226]; neuronal cell body membrane [GO:0032809]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; postsynaptic membrane [GO:0045211]; voltage-gated potassium channel complex [GO:0008076]	A-type (transient outward) potassium channel activity [GO:0005250]; metal ion binding [GO:0046872]; voltage-gated potassium channel activity [GO:0005249]	cell junction [GO:0030054]; dendritic spine [GO:0043197]; integral component of plasma membrane [GO:0005887]; intrinsic component of plasma membrane [GO:0031226]; neuronal cell body membrane [GO:0032809]; perikaryon [GO:0043204]; plasma membrane [GO:0005886]; plasma membrane raft [GO:0044853]; postsynaptic membrane [GO:0045211]; voltage-gated potassium channel complex [GO:0008076]; A-type (transient outward) potassium channel activity [GO:0005250]; metal ion binding [GO:0046872]; voltage-gated potassium channel activity [GO:0005249]; action potential [GO:0001508]; cardiac conduction [GO:0061337]; cellular response to hypoxia [GO:0071456]; chemical synaptic transmission [GO:0007268]; locomotor rhythm [GO:0045475]; neuronal action potential [GO:0019228]; potassium ion transmembrane transport [GO:0071805]; protein homooligomerization [GO:0051260]; sensory perception of pain [GO:0019233]	GO:0001508; GO:0005249; GO:0005250; GO:0005886; GO:0005887; GO:0007268; GO:0008076; GO:0019228; GO:0019233; GO:0030054; GO:0031226; GO:0032809; GO:0043197; GO:0043204; GO:0044853; GO:0045211; GO:0045475; GO:0046872; GO:0051260; GO:0061337; GO:0071456; GO:0071805
TRINITY_DN27209_c0_g1_i1	0	108	0	93	51.00184371	-9.172219809	1.79774285	-5.102075533	3.36e-07	7.3e-05	sp	Q43292	RL372_ARATH	67.4	89	29	0	48	314	1	89	7.1e-29	128.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN22528_c0_g1_i34	0	27	0	37	15.87325327	-7.488844717	2.340336898	-3.19990029	0.001374751	0.03044907	sp	Q54WR9	GLNA3_DICDI	39	705	385	10	170	2191	43	733	1.8e-135	485	GLNA3_DICDI	reviewed	Type-3 glutamine synthetase (EC 6.3.1.2) (Type-3 glutamate--ammonia ligase) (Type-3 GS)	glnA3 glnB DDB_G0279591	Dictyostelium discoideum (Slime mold)	735	nitrogen compound metabolic process [GO:0006807]; response to bacterium [GO:0009617]	phagocytic vesicle [GO:0045335]	ATP binding [GO:0005524]; glutamate-ammonia ligase activity [GO:0004356]	phagocytic vesicle [GO:0045335]; ATP binding [GO:0005524]; glutamate-ammonia ligase activity [GO:0004356]; nitrogen compound metabolic process [GO:0006807]; response to bacterium [GO:0009617]	GO:0004356; GO:0005524; GO:0006807; GO:0009617; GO:0045335
TRINITY_DN9341_c0_g1_i3	0	19	0	60	18.88346936	-7.740307726	2.287831779	-3.383250376	0.000716333	0.019759237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11078_c0_g1_i5	0	333	0	511	208.185589	-11.20212147	1.567791863	-7.145158573	8.99e-13	3.15e-09	sp	Q5E988	RS5_BOVIN	71.2	198	48	2	169	762	16	204	7.9e-73	275.4	RS5_BOVIN	reviewed	40S ribosomal protein S5 [Cleaved into: 40S ribosomal protein S5, N-terminally processed]	RPS5	Bos taurus (Bovine)	204	regulation of translational fidelity [GO:0006450]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; focal adhesion [GO:0005925]; membrane [GO:0016020]	mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytosolic small ribosomal subunit [GO:0022627]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; focal adhesion [GO:0005925]; membrane [GO:0016020]; mRNA binding [GO:0003729]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; regulation of translational fidelity [GO:0006450]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	GO:0000028; GO:0003729; GO:0003735; GO:0005925; GO:0006412; GO:0006450; GO:0016020; GO:0019843; GO:0022627; GO:0031012; GO:0070062
TRINITY_DN11969_c0_g1_i8	0	25	0	37	15.31991231	-7.437758261	2.367185188	-3.142026361	0.001677829	0.034807872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2092_c0_g1_i6	0	5	0	161	37.94841188	-8.747207162	2.323829321	-3.764134949	0.000167127	0.007028951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2745_c0_g1_i10	0	3	0	83	19.68032161	-7.80028969	2.602309455	-2.997448929	0.002722495	0.049809058	sp	Q562E7	WDR81_HUMAN	31.1	2012	1081	40	389	6073	117	1940	1.3e-236	822.4	WDR81_HUMAN	reviewed	WD repeat-containing protein 81	WDR81	Homo sapiens (Human)	1941	negative regulation of phosphatase activity [GO:0010923]	mitochondrion [GO:0005739]		mitochondrion [GO:0005739]; negative regulation of phosphatase activity [GO:0010923]	GO:0005739; GO:0010923
TRINITY_DN1678_c0_g1_i5	0	115	0	206	78.60221235	-9.797118544	1.698825968	-5.766993636	8.07e-09	3.96e-06	sp	Q3T0U2	RL14_BOVIN	36.2	127	81	0	57	437	2	128	6.3e-20	99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13034_c0_g1_i26	0	28	0	34	15.46858724	-7.451422667	2.35750408	-3.160725248	0.001573769	0.033295849	sp	Q38896	CSP4_ARATH	59	78	31	1	120	353	14	90	9.6e-16	85.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN15504_c0_g1_i1	203	0	76	0	70.3812083	9.575032155	1.815103746	5.275198277	1.33e-07	3.66e-05	sp	Q9VZI3	UN112_DROME	58.8	716	249	15	546	2591	4	707	4.1e-231	802.7	UN112_DROME	reviewed	Unc-112-related protein (Fermitin-1)	Fit1 CG14991	Drosophila melanogaster (Fruit fly)	708	cardiac muscle tissue development [GO:0048738]; cell-matrix adhesion [GO:0007160]; defense response to Gram-negative bacterium [GO:0050829]	cytoplasm [GO:0005737]	cell adhesion molecule binding [GO:0050839]	cytoplasm [GO:0005737]; cell adhesion molecule binding [GO:0050839]; cardiac muscle tissue development [GO:0048738]; cell-matrix adhesion [GO:0007160]; defense response to Gram-negative bacterium [GO:0050829]	GO:0005737; GO:0007160; GO:0048738; GO:0050829; GO:0050839
TRINITY_DN28158_c0_g1_i15	0	34	0	46	19.85395617	-7.811659558	2.194480334	-3.559685378	0.000371299	0.012527783	sp	Q5TJE6	PFD6_CANLF	35.5	110	71	0	37	366	8	117	1.3e-12	76.3	PFD6_CANLF	reviewed	Prefoldin subunit 6 (Protein Ke2)	PFDN6 KE2	Canis lupus familiaris (Dog) (Canis familiaris)	129	chaperone-mediated protein complex assembly [GO:0051131]; protein folding [GO:0006457]	cytoplasm [GO:0005737]; prefoldin complex [GO:0016272]	chaperone binding [GO:0051087]; unfolded protein binding [GO:0051082]	cytoplasm [GO:0005737]; prefoldin complex [GO:0016272]; chaperone binding [GO:0051087]; unfolded protein binding [GO:0051082]; chaperone-mediated protein complex assembly [GO:0051131]; protein folding [GO:0006457]	GO:0005737; GO:0006457; GO:0016272; GO:0051082; GO:0051087; GO:0051131
TRINITY_DN2843_c0_g1_i7	0	16	0	78	22.14147699	-7.970164744	2.256901178	-3.53146377	0.000413266	0.013471084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN67773_c0_g1_i1	0	22	0	39	14.94412522	-7.402164614	2.392327013	-3.094127423	0.001973927	0.039286894	sp	Q64378	FKBP5_MOUSE	29.2	161	103	5	324	800	269	420	5e-07	58.2	FKBP5_MOUSE	reviewed	Peptidyl-prolyl cis-trans isomerase FKBP5 (PPIase FKBP5) (EC 5.2.1.8) (51 kDa FK506-binding protein) (51 kDa FKBP) (FKBP-51) (FK506-binding protein 5) (FKBP-5) (Rotamase)	Fkbp5 Fkbp51	Mus musculus (Mouse)	456	chaperone-mediated protein folding [GO:0061077]	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]	FK506 binding [GO:0005528]; heat shock protein binding [GO:0031072]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	cytoplasm [GO:0005737]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; FK506 binding [GO:0005528]; heat shock protein binding [GO:0031072]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; chaperone-mediated protein folding [GO:0061077]	GO:0003755; GO:0005528; GO:0005654; GO:0005737; GO:0016020; GO:0031072; GO:0061077; GO:0070062
TRINITY_DN270_c0_g1_i4	0	36	0	57	22.90553101	-8.018138361	2.117099265	-3.787322822	0.000152279	0.006482555	sp	O64650	RS271_ARATH	79.7	79	16	0	43	279	6	84	1.9e-31	137.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN27990_c0_g1_i4	82	0	286	1	84.2024022	8.402742007	1.709291838	4.915920043	8.84e-07	0.000141867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2622_c0_g1_i15	0	38	0	47	21.18775026	-7.905343037	2.155237152	-3.667968989	0.000244485	0.009182387	sp	P21187	PABP_DROME	29	183	107	4	319	855	81	244	3.4e-09	65.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11195_c0_g1_i1	0	13	0	62	17.67767082	-7.645383755	2.383908051	-3.207079967	0.001340897	0.029915038	sp	Q9FF17	ALG6_ARATH	38	397	208	11	413	1549	44	420	1.1e-62	243	ALG6_ARATH	reviewed	Probable dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase (EC 2.4.1.267) (Asparagine-linked glycosylation protein 6 homolog) (Dol-P-Glc:Man(9)GlcNAc(2)-PP-Dol alpha-1,3-glucosyltransferase) (Dolichyl-P-Glc:Man9GlcNAc2-PP-dolichyl glucosyltransferase)	At5g38460 MXI10.19	Arabidopsis thaliana (Mouse-ear cress)	533	oligosaccharide-lipid intermediate biosynthetic process [GO:0006490]; protein N-linked glycosylation [GO:0006487]	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]	dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity [GO:0042281]	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity [GO:0042281]; oligosaccharide-lipid intermediate biosynthetic process [GO:0006490]; protein N-linked glycosylation [GO:0006487]	GO:0005789; GO:0006487; GO:0006490; GO:0016021; GO:0042281
TRINITY_DN682_c0_g1_i5	0	116	0	90	52.53387103	-9.214807006	1.797016761	-5.127835869	2.93e-07	6.54e-05	sp	Q3V009	TMED1_MOUSE	35.8	193	121	2	132	710	33	222	1.5e-25	119.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1571_c0_g2_i1	0	24	0	47	17.31436354	-7.614677322	2.296735169	-3.315435503	0.000915005	0.023194279	sp	Q54HG4	RMP_DICDI	32.1	134	90	1	106	507	11	143	3.2e-14	81.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN793_c0_g1_i70	34	0	90	0	28.59973665	8.277591912	2.047423911	4.042930175	5.28e-05	0.002933519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7377_c0_g1_i1	0	22	0	44	16.07968607	-7.507973368	2.34792616	-3.197704211	0.001385263	0.030516783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN793_c0_g1_i58	75	0	136	0	49.48320026	9.0681375	1.809772085	5.010651658	5.42e-07	0.000100943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1617_c0_g1_i7	0	36	0	56	22.67841884	-8.003739487	2.121819635	-3.772111142	0.000161872	0.006855284	sp	O82528	RL15_PETHY	72.8	169	46	0	23	529	1	169	9.6e-68	257.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1658_c0_g1_i34	0	20	0	92	26.4277293	-8.225398947	2.159252826	-3.809372783	0.00013932	0.00610002	sp	F4ILR7	DEXH1_ARATH	35.1	831	444	24	575	2986	211	973	4.1e-117	424.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3178_c0_g1_i2	0	11	0	74	19.84967591	-7.812660158	2.367408896	-3.300089043	0.000966542	0.024101473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN12637_c0_g1_i2	0	58	0	98	38.30388056	-8.760009898	1.88898223	-4.637423136	3.53e-06	0.000403039	sp	Q66L33	MK16A_XENLA	54.4	195	86	2	200	781	1	193	1.1e-57	225.3	MK16A_XENLA	reviewed	Protein MAK16 homolog A (MAK16-like protein A)	mak16-a mak16l-a	Xenopus laevis (African clawed frog)	301		nucleolus [GO:0005730]		nucleolus [GO:0005730]	GO:0005730
TRINITY_DN4194_c4_g1_i5	38	0	38	0	18.34715927	7.636015762	2.244988287	3.40136107	0.000670512	0.018844149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1070_c0_g1_i3	0	78	0	62	35.66125202	-8.655916889	1.92211977	-4.503318172	6.69e-06	0.000659952	sp	O19110	TSPY1_BOVIN	27.2	213	139	9	60	677	107	310	8.1e-06	53.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10636_c0_g1_i14	0	17	0	65	19.46568925	-7.784249126	2.294230113	-3.392967898	0.000691397	0.019276725	sp	P11009	KCRS_CHICK	49.5	194	94	1	732	1301	213	406	1.2e-49	199.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10636_c0_g1_i14	0	17	0	65	19.46568925	-7.784249126	2.294230113	-3.392967898	0.000691397	0.019276725	sp	P11009	KCRS_CHICK	38.3	115	65	3	269	613	55	163	1.6e-14	82.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN20032_c0_g1_i3	0	50	0	33	21.32822563	-7.914084745	2.179861272	-3.63054514	0.000282823	0.010353185	sp	Q9NYH9	UTP6_HUMAN	37.4	198	116	6	59	637	1	195	5.8e-26	120.9	UTP6_HUMAN	reviewed	U3 small nucleolar RNA-associated protein 6 homolog (Hepatocellular carcinoma-associated antigen 66) (Multiple hat domains protein)	UTP6 C17orf40 HCA66 MHAT	Homo sapiens (Human)	597	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; rRNA processing [GO:0006364]	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; small-subunit processome [GO:0032040]	snoRNA binding [GO:0030515]	nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; Pwp2p-containing subcomplex of 90S preribosome [GO:0034388]; small-subunit processome [GO:0032040]; snoRNA binding [GO:0030515]; maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; rRNA processing [GO:0006364]	GO:0000462; GO:0005654; GO:0005730; GO:0006364; GO:0030515; GO:0032040; GO:0034388
TRINITY_DN5768_c0_g1_i16	0	63	5	62	32.59903922	-4.811384961	1.542977637	-3.118246725	0.001819304	0.037054372	sp	Q9VCZ3	OCTB1_DROME	47.4	449	115	4	610	1953	104	432	9.2e-100	366.7	OCTB1_DROME	reviewed	Octopamine receptor beta-1R (DmOA2) (DmOct-beta-1R)	Octbeta1R oa2 Oct-beta-1 CG6919	Drosophila melanogaster (Fruit fly)	508	adenylate cyclase-activating G-protein coupled receptor signaling pathway [GO:0007189]; adenylate cyclase-modulating G-protein coupled receptor signaling pathway [GO:0007188]; G-protein coupled receptor signaling pathway [GO:0007186]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; positive regulation of adenylate cyclase activity involved in G-protein coupled receptor signaling pathway [GO:0010579]	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]	adrenergic receptor activity [GO:0004935]; G-protein coupled amine receptor activity [GO:0008227]; octopamine receptor activity [GO:0004989]	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; adrenergic receptor activity [GO:0004935]; G-protein coupled amine receptor activity [GO:0008227]; octopamine receptor activity [GO:0004989]; adenylate cyclase-activating G-protein coupled receptor signaling pathway [GO:0007189]; adenylate cyclase-modulating G-protein coupled receptor signaling pathway [GO:0007188]; G-protein coupled receptor signaling pathway [GO:0007186]; negative regulation of synaptic growth at neuromuscular junction [GO:0045886]; positive regulation of adenylate cyclase activity involved in G-protein coupled receptor signaling pathway [GO:0010579]	GO:0004935; GO:0004989; GO:0005887; GO:0007186; GO:0007188; GO:0007189; GO:0008227; GO:0010579; GO:0016021; GO:0045886
TRINITY_DN1556_c0_g1_i15	0	33	0	32	16.3977153	-7.535272435	2.320473151	-3.247299988	0.001165055	0.027490154	sp	Q54WR9	GLNA3_DICDI	37.5	704	395	10	298	2319	45	733	2e-127	458.8	GLNA3_DICDI	reviewed	Type-3 glutamine synthetase (EC 6.3.1.2) (Type-3 glutamate--ammonia ligase) (Type-3 GS)	glnA3 glnB DDB_G0279591	Dictyostelium discoideum (Slime mold)	735	nitrogen compound metabolic process [GO:0006807]; response to bacterium [GO:0009617]	phagocytic vesicle [GO:0045335]	ATP binding [GO:0005524]; glutamate-ammonia ligase activity [GO:0004356]	phagocytic vesicle [GO:0045335]; ATP binding [GO:0005524]; glutamate-ammonia ligase activity [GO:0004356]; nitrogen compound metabolic process [GO:0006807]; response to bacterium [GO:0009617]	GO:0004356; GO:0005524; GO:0006807; GO:0009617; GO:0045335
TRINITY_DN793_c0_g1_i21	0	106	0	63	43.63513763	-8.946784876	1.878516817	-4.762685537	1.91e-06	0.000258267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7377_c0_g1_i15	30	0	39	0	16.44271935	7.478248656	2.314743596	3.230702817	0.001234863	0.028388713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11104_c0_g1_i2	0	28	0	100	30.45799051	-8.430017566	2.058509811	-4.095203978	4.22e-05	0.002490528	sp	Q9SA73	OLA1_ARATH	57	386	157	3	139	1296	18	394	3.8e-125	450.3	OLA1_ARATH	reviewed	Obg-like ATPase 1 (Ribosome-binding ATPase YchF) (AtYchF1)	YchF1 At1g30580 T5I8.3	Arabidopsis thaliana (Mouse-ear cress)	394	negative regulation of response to salt stress [GO:1901001]; response to cadmium ion [GO:0046686]; response to salt stress [GO:0009651]	cytosol [GO:0005829]; plasmodesma [GO:0009506]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]	cytosol [GO:0005829]; plasmodesma [GO:0009506]; ATP binding [GO:0005524]; ATPase activity [GO:0016887]; GTP binding [GO:0005525]; metal ion binding [GO:0046872]; negative regulation of response to salt stress [GO:1901001]; response to cadmium ion [GO:0046686]; response to salt stress [GO:0009651]	GO:0005524; GO:0005525; GO:0005829; GO:0009506; GO:0009651; GO:0016887; GO:0046686; GO:0046872; GO:1901001
TRINITY_DN769_c1_g1_i5	0	136	0	60	51.25391551	-9.17880328	1.868640755	-4.912021349	9.01e-07	0.000142849	sp	Q24537	HMG2_DROME	58.6	186	72	3	256	804	170	353	1.7e-56	222.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17340_c0_g1_i18	0	38	0	99	32.99758314	-8.545329224	1.984697179	-4.305608591	1.67e-05	0.001266381	sp	P16100	IDH_AZOVI	57.7	737	298	5	150	2339	5	734	6.6e-243	842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2450_c0_g1_i11	47	0	30	0	18.99386813	7.685467068	2.250853438	3.414468014	0.000639067	0.018168289	sp	A6BM72	MEG11_HUMAN	39.2	102	58	2	89	388	25	124	2.6e-15	87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14577_c0_g1_i3	0	42	0	23	16.84374008	-7.573320888	2.342525689	-3.232972396	0.001225094	0.02828194	sp	O74835	RRP5_SCHPO	26	867	570	26	146	2605	30	871	1e-54	217.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN15756_c0_g1_i1	0	44	0	58	25.34600702	-8.163959716	2.058756029	-3.965481873	7.32e-05	0.003740512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11439_c0_g1_i30	0	0	0	190	43.15131243	-8.932023562	2.840129476	-3.144935342	0.001661235	0.034492752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2092_c0_g1_i18	0	19	0	51	16.83945982	-7.574896573	2.34225292	-3.234021616	0.001220602	0.02823131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
